timestamp,it_electrical_load_kw,cooling_thermal_load_kw,waste_heat_available_kw
2024-08-24 18:00:00+00:00,132.26995963642773,130.94726004006344,85.11571902604123
2024-08-24 18:30:00+00:00,129.43472400317378,128.14037676314206,83.29124489604234
2024-08-24 19:00:00+00:00,127.90173745670712,126.62272008214003,82.30476805339103
2024-08-24 19:30:00+00:00,127.13526042937274,125.863907825079,81.81154008630136
2024-08-24 20:00:00+00:00,126.90295942613432,125.633929831873,81.66205439071744
2024-08-24 20:30:00+00:00,128.0698290430307,126.78913075260036,82.41293498919023
2024-08-24 21:00:00+00:00,128.31822963069413,127.0350473343872,82.57278076735167
2024-08-24 21:30:00+00:00,127.9189641487488,126.63977450726132,82.31585342971985
2024-08-24 22:00:00+00:00,128.01858046566693,126.73839466101026,82.37995652965667
2024-08-24 22:30:00+00:00,126.66666666666669,125.4,81.51
2024-08-24 23:00:00+00:00,126.43333443184814,125.16900108752964,81.35985070689428
2024-08-24 23:30:00+00:00,126.70000109620274,125.43300108524072,81.53145070540647
2024-08-25 00:00:00+00:00,127.4,126.126,81.9819
2024-08-25 00:30:00+00:00,127.23333333333332,125.961,81.87465
2024-08-25 01:00:00+00:00,127.48333333333332,126.2085,82.035525
2024-08-25 01:30:00+00:00,125.76666666666668,124.509,80.93085
2024-08-25 02:00:00+00:00,124.11666666666667,122.8755,79.86907500000001
2024-08-25 02:30:00+00:00,124.29999999999994,123.05699999999996,79.98704999999997
2024-08-25 03:00:00+00:00,125.63333333333328,124.37699999999994,80.84504999999996
2024-08-25 03:30:00+00:00,124.33333333333331,123.09,80.0085
2024-08-25 04:00:00+00:00,125.26666666666668,124.014,80.6091
2024-08-25 04:30:00+00:00,125.0,123.75,80.4375
2024-08-25 05:00:00+00:00,124.88333333333333,123.6345,80.362425
2024-08-25 05:30:00+00:00,124.33333333333331,123.09,80.0085
2024-08-25 06:00:00+00:00,124.55,123.3045,80.147925
2024-08-25 06:30:00+00:00,123.33333333333331,122.1,79.365
2024-08-25 07:00:00+00:00,123.1,121.869,79.21485000000001
2024-08-25 07:30:00+00:00,125.38333333333333,124.1295,80.684175
2024-08-25 08:00:00+00:00,127.9,126.621,82.30365
2024-08-25 08:30:00+00:00,127.51666666666668,126.2415,82.05697500000001
2024-08-25 09:00:00+00:00,129.06728649988906,127.77661363489015,83.05479886267861
2024-08-25 09:30:00+00:00,129.51805644173493,128.22287587731756,83.34486932025642
2024-08-25 10:00:00+00:00,131.56693691383438,130.25126754469605,84.66332390405243
2024-08-25 10:30:00+00:00,132.58527025612193,131.25941755356072,85.31862140981447
2024-08-25 11:00:00+00:00,134.23797794298832,132.89559816355845,86.382138806313
2024-08-25 11:30:00+00:00,135.67047599074587,134.3137712308384,87.30395130004496
2024-08-25 12:00:00+00:00,134.21885630897353,132.8766677458838,86.36983403482446
2024-08-25 12:30:00+00:00,132.7501265954617,131.42262532950704,85.42470646417958
2024-08-25 13:00:00+00:00,132.70202627608134,131.37500601332053,85.39375390865835
2024-08-25 13:30:00+00:00,132.38409815549767,131.0602571739427,85.18916716306275
2024-08-25 14:00:00+00:00,134.90434985985846,133.55530636125988,86.81094913481893
2024-08-25 14:30:00+00:00,136.72400626403865,135.35676620139827,87.98189803090888
2024-08-25 15:00:00+00:00,135.0710111591512,133.72030104755967,86.9181956809138
2024-08-25 15:30:00+00:00,133.4030359474626,132.06900558798796,85.84485363219218
2024-08-25 16:00:00+00:00,133.8007017088392,132.4626946917508,86.10075154963803
2024-08-25 16:30:00+00:00,132.62095632122228,131.29474675801006,85.34158539270655
2024-08-25 17:00:00+00:00,134.1352478740104,132.79389539527028,86.31603200692568
2024-08-25 17:30:00+00:00,135.14007650500193,133.7886757399519,86.96263923096875
2024-08-25 18:00:00+00:00,134.41990696652366,133.0757078968584,86.49921013295797
2024-08-25 18:30:00+00:00,133.2741962605248,131.94145429791956,85.76194529364771
2024-08-25 19:00:00+00:00,133.52133620594952,132.18612284389002,85.92097984852852
2024-08-25 19:30:00+00:00,132.71780630763567,131.3906282445593,85.40390835896355
2024-08-25 20:00:00+00:00,134.02104519647486,132.68083474451012,86.24254258393158
2024-08-25 20:30:00+00:00,134.7737661993444,133.42602853735096,86.72691854927812
2024-08-25 21:00:00+00:00,133.61124370517794,132.27513126812616,85.978835324282
2024-08-25 21:30:00+00:00,132.05500747794454,130.7344574031651,84.97739731205732
2024-08-25 22:00:00+00:00,131.3547465622938,130.04119909667085,84.52677941283606
2024-08-25 22:30:00+00:00,130.42076031913868,129.11655271594728,83.92575926536574
2024-08-25 23:00:00+00:00,131.35393450944326,130.04039516434884,84.52625685682675
2024-08-25 23:30:00+00:00,132.37256870078653,131.04884301377865,85.18174795895612
2024-08-26 00:00:00+00:00,131.5306322581254,130.21532593554414,84.6399618581037
2024-08-26 00:30:00+00:00,132.21774233773954,130.89556491436215,85.08211719433541
2024-08-26 01:00:00+00:00,131.70232955840646,130.38530626282238,84.75044907083455
2024-08-26 01:30:00+00:00,129.73731687101014,128.43994370230004,83.48596340649503
2024-08-26 02:00:00+00:00,129.8694483360544,128.57075385269383,83.57099000425102
2024-08-26 02:30:00+00:00,130.07090480879174,128.7701957607038,83.70062724445748
2024-08-26 03:00:00+00:00,130.53691261691287,129.23154349074375,84.00050326898344
2024-08-26 03:30:00+00:00,130.71999868251046,129.41279869568535,84.11831915219548
2024-08-26 04:00:00+00:00,131.02023274627814,129.71003041881536,84.31151977222999
2024-08-26 04:30:00+00:00,130.41988813912627,129.115689257735,83.92519801752775
2024-08-26 05:00:00+00:00,130.6863186752496,129.3794554884971,84.09664606752311
2024-08-26 05:30:00+00:00,131.02142530475268,129.71121105170516,84.31228718360836
2024-08-26 06:00:00+00:00,130.4194366053022,129.11524223924917,83.92490745551197
2024-08-26 06:30:00+00:00,130.43568551418568,129.13132865904382,83.93536362837848
2024-08-26 07:00:00+00:00,130.38621369693274,129.08235155996343,83.90352851397623
2024-08-26 07:30:00+00:00,131.13511373982007,129.82376260242188,84.38544569157422
2024-08-26 08:00:00+00:00,131.73586472770253,130.41850608042552,84.77202895227659
2024-08-26 08:30:00+00:00,133.90059745945868,132.5615914848641,86.16503446516167
2024-08-26 09:00:00+00:00,133.4853477186,132.150494241414,85.89782125691912
2024-08-26 09:30:00+00:00,132.85293665470013,131.52440728815313,85.49086473729953
2024-08-26 10:00:00+00:00,135.0193422357618,133.66914881340418,86.88494672871272
2024-08-26 10:30:00+00:00,135.36965850752685,134.01596192245157,87.11037524959352
2024-08-26 11:00:00+00:00,134.79343249744934,133.44549817247486,86.73957381210866
2024-08-26 11:30:00+00:00,135.5437864881882,134.18834862330633,87.22242660514911
2024-08-26 12:00:00+00:00,133.94777174539166,132.60829402793777,86.19539111815953
2024-08-26 12:30:00+00:00,133.26602571965262,131.9333654624561,85.75668755059647
2024-08-26 13:00:00+00:00,134.49345502456407,133.14852047431842,86.54653830830698
2024-08-26 13:30:00+00:00,134.41205303096888,133.0679325006592,86.49415612542847
2024-08-26 14:00:00+00:00,136.00703515300634,134.6469648014763,87.52052712095958
2024-08-26 14:30:00+00:00,135.4749710381138,134.12022132773268,87.17814386302625
2024-08-26 15:00:00+00:00,135.0572563766938,133.70668381292683,86.90934447840246
2024-08-26 15:30:00+00:00,133.45999504637254,132.1253950959088,85.88150681234072
2024-08-26 16:00:00+00:00,132.5742360172426,131.24849365707018,85.31152087709562
2024-08-26 16:30:00+00:00,134.0559843663998,132.7154245227358,86.26502593977827
2024-08-26 17:00:00+00:00,135.5340260680771,134.1786858073963,87.21614577480761
2024-08-26 17:30:00+00:00,135.95058845036309,134.59108256585947,87.48420366780866
2024-08-26 18:00:00+00:00,134.8278089103118,133.47953082120867,86.76169503378564
